female,male,site,block,height,volume,rust,stemform
491,0,106,18,12.799995422,0.0829150677,1,NA
491,0,106,15,24.899993896,1.4055233002,0,1
491,0,106,11,23.599990845,0.7742967606,0,1
491,0,106,14,22,0.9074687958,1,1
491,0,106,6,22.299987793,0.7335014343,0,1
491,0,106,12,22.299987793,0.8052301407,0,1
491,0,106,9,21.299987793,0.8424873352,1,2
491,0,106,1,21.699996948,1.0555801392,0,1
491,0,106,4,20.299987793,0.5214362144,1,1
491,0,106,17,22.299987793,0.8052301407,0,1
491,0,106,10,22.599990845,0.891849041,0,1
491,0,106,5,20.699996948,0.651219368,0,1
491,0,106,20,17.699996948,0.3058755398,1,2
491,0,106,19,24.899993896,1.1588993073,0,2
491,0,106,13,20,0.4608809948,0,1
491,0,106,8,22.299987793,0.6005411148,0,1
491,0,106,7,20.299987793,0.4672884941,0,2
491,0,106,16,26.199996948,1.4771442413,0,1
491,0,106,3,22.299987793,0.7689285278,1,2
492,0,106,10,21.699996948,0.8576755524,0,1
492,0,106,11,24.299987793,0.8744249344,0,1
492,0,106,20,20,0.514228344,0,1
492,0,106,13,24.299987793,1.2251996994,0,2
492,0,106,3,21.299987793,0.6691179276,1,1
492,0,106,15,24,0.8249764442,1,1
492,0,106,17,12.799995422,0.1243377328,0,1
492,0,106,12,22,0.7240872383,0,1
492,0,106,4,26.199996948,1.1688280106,0,1
492,0,106,8,15.699996948,0.2110742331,1,1
492,0,106,9,22.599990845,0.8156094551,0,1
492,0,106,7,23.599990845,1.1908769608,0,1
492,0,106,14,23,0.7554683685,0,1
492,0,106,1,21.699996948,0.7491469383,0,1
492,0,106,2,19,0.2856192589,0,1
492,0,106,5,6.8999977112,NA,1,NA
492,0,106,6,24,1.0735120773,0,1
492,0,106,19,15.399993896,0.1669096947,1,1
148,0,106,18,20.699996948,0.855837822,1,2
148,0,106,20,23.599990845,1.01313591,0,2
148,0,106,4,21,0.6927065849,0,2
148,0,106,3,3.8999996185,NA,0,NA
148,0,106,7,20.699996948,0.4758319855,0,2
148,0,106,12,23.599990845,1.1908769608,0,2
148,0,106,8,18.399993896,0.4757869244,0,1
148,0,106,13,20,0.542078495,1,1
148,0,106,19,21,0.5975637436,0,1
148,0,106,11,21,0.7602539063,0,1
148,0,106,6,23.299987793,1.0865983963,0,1
148,0,106,5,17.699996948,0.4589686394,0,1
148,0,106,15,20.699996948,0.651219368,0,2
148,0,106,17,22,0.592915535,1,1
148,0,106,9,20,0.758998394,1,2
148,0,106,2,17.399993896,0.3831665516,1,2
148,0,106,14,21.699996948,0.6810507774,1,2
148,0,106,16,20.299987793,0.5497040749,0,2
151,0,106,20,21.299987793,0.4886472225,0,1
151,0,106,2,19,0.3918235302,0,1
151,0,106,11,20.699996948,0.7161774635,0,NA
151,0,106,13,20.299987793,0.5214362144,0,1
151,0,106,5,7.5,NA,1,NA
151,0,106,19,23.599990845,1.0561819077,1,2
151,0,106,4,21,0.4822394848,1,1
151,0,106,1,20.299987793,0.4414093494,1,2
151,0,106,6,17.699996948,0.4117562771,0,1
151,0,106,8,22.299987793,0.9193840027,0,1
151,0,106,18,23.599990845,0.4785249233,1,1
151,0,106,12,22.599990845,0.6081666946,1,2
151,0,106,17,22.599990845,0.7429156303,0,1
151,0,106,7,18.399993896,0.316639185,1,2
151,0,106,14,22,0.6900000572,0,1
151,0,106,10,21.699996948,0.6482791901,1,1
151,0,106,15,25.299987793,1.0836877823,1,1
151,0,106,16,21.299987793,0.6691179276,0,1
151,0,106,3,22,0.7240872383,1,1
151,0,106,9,24.899993896,0.9791817665,0,1
153,0,106,15,25.299987793,0.7884435654,0,1
153,0,106,11,24.599990845,1.0995073318,1,2
153,0,106,12,18.699996948,0.4092752934,1,1
153,0,106,4,17.699996948,0.3058755398,0,1
153,0,106,14,18.699996948,0.3861691952,1,2
153,0,106,19,20.299987793,0.5497040749,1,2
153,0,106,6,23.599990845,0.7377300262,1,1
153,0,106,18,17.399993896,0.2824928761,1,NA
153,0,106,1,22.599990845,0.5461111069,0,2
153,0,106,16,24.599990845,1.0546369553,0,1
153,0,106,9,19,0.3053696156,0,NA
153,0,106,10,23.299987793,0.7287807465,0,1
153,0,106,2,21,0.7952628136,0,2
153,0,106,20,20.699996948,0.3751466274,1,1
153,0,106,3,20.699996948,0.5598716736,0,1
153,0,106,5,22.299987793,0.8804578781,0,1
153,0,106,8,17.699996948,0.4117562771,0,1
154,0,106,5,21.699996948,0.5852899551,0,1
154,0,106,1,15.399993896,0.1315709352,0,NA
154,0,106,19,9.7999954224,0.0460112691,0,1
154,0,106,7,19,0.4395225048,0,1
154,0,106,18,24.599990845,1.0107307434,0,2
154,0,106,13,24,0.9450082779,1,1
154,0,106,20,22.299987793,0.8804578781,1,1
154,0,106,6,26.199996948,0.9838380814,0,1
154,0,106,14,23.299987793,0.5935139656,0,2
154,0,106,2,22.599990845,0.891849041,0,2
154,0,106,4,23.299987793,0.8786711693,0,1
154,0,106,8,18,0.3952167034,0,1
154,0,106,3,26.899993896,0.9643778801,0,1
154,0,106,12,24.899993896,0.8546490669,0,1
154,0,106,9,23.299987793,0.6935930252,1,1
154,0,106,16,25.899993896,1.2040882111,0,1
154,0,106,10,22.299987793,0.665271759,0,1
154,0,106,17,21.299987793,0.9962215424,1,1
154,0,106,11,23.599990845,0.7020893097,0,2
161,0,106,18,20,0.514228344,1,1
161,0,106,8,20.699996948,0.651219368,0,2
161,0,106,20,11.799995422,0.0728222132,0,1
161,0,106,5,17.699996948,0.3461449146,1,1
161,0,106,13,22.599990845,0.7078986168,1,1
161,0,106,15,22,0.8315272331,0,1
161,0,106,9,20.699996948,0.7843837738,1,1
161,0,106,10,19.399993896,0.5546035767,0,2
161,0,106,1,20.699996948,0.651219368,0,1
161,0,106,7,19.699996948,0.5626587868,0,1
161,0,106,6,21,0.7602539063,0,1
161,0,106,17,24.599990845,0.7675614357,0,1
161,0,106,12,23.599990845,0.850206852,0,1
161,0,106,3,22,0.6567754745,0,2
161,0,106,16,23.299987793,0.8398275375,0,1
161,0,106,4,21.699996948,0.5257058144,0,1
161,0,106,19,9.1999969482,0.0425515175,0,NA
161,0,106,11,18.699996948,0.4092752934,1,1
161,0,106,2,22,0.6900000572,0,1
162,0,106,1,24,1.0735120773,0,1
162,0,106,19,19.399993896,0.6124382019,1,1
162,0,106,15,24.299987793,0.9988164902,1,2
162,0,106,8,13.099998474,0.1364821196,0,1
162,0,106,5,23.599990845,0.8895506859,1,3
162,0,106,12,25.899993896,1.303650856,1,1
162,0,106,9,13.5,0.1396201849,1,2
162,0,106,13,22.599990845,0.8156094551,0,2
162,0,106,20,21.299987793,0.5751228333,0,1
162,0,106,6,21.699996948,0.4167518616,1,1
162,0,106,10,21,0.5975637436,1,2
162,0,106,4,21.699996948,0.6163592339,1,1
162,0,106,2,23.299987793,0.8786711693,0,1
162,0,106,18,21.299987793,0.6056189537,1,2
162,0,106,3,17.399993896,0.2644057274,1,2
164,0,106,11,13.799995422,0.1119305491,1,NA
164,0,106,18,20,0.4353840351,1,2
164,0,106,7,22.599990845,0.6405243874,1,1
164,0,106,3,25.299987793,1.2742319107,0,2
164,0,106,5,24.599990845,1.3383350372,0,3
164,0,106,14,23.599990845,0.850206852,1,1
164,0,106,19,24.899993896,1.51101017,1,2
164,0,106,20,23,1.0301876068,1,1
164,0,106,8,21,0.7952628136,0,NA
164,0,106,17,22,0.4755516052,1,NA
164,0,106,10,24,0.7868490219,0,1
164,0,106,9,24.599990845,1.4406204224,0,1
164,0,106,1,20,0.4353840351,1,2
164,0,106,16,26.199996948,1.1688280106,0,1
164,0,106,13,23,0.8294482231,1,1
164,0,106,6,23.299987793,0.6593194008,0,1
164,0,106,12,22.599990845,0.891849041,0,1
164,0,106,2,21.699996948,0.5257058144,0,2
164,0,106,15,21.299987793,0.5454621315,1,NA
164,0,106,4,23,0.7920069695,0,2
173,0,106,17,24,0.9869017601,0,2
173,0,106,18,22,0.4220473766,0,3
173,0,106,11,20.699996948,0.7161774635,1,2
173,0,106,4,24.299987793,1.1317863464,1,1
173,0,106,1,23,1.0730419159,1,1
173,0,106,6,21.299987793,0.7021207809,1,1
173,0,106,15,25.299987793,1.3243484497,0,1
173,0,106,8,13.5,0.1504759789,1,NA
173,0,106,9,24.899993896,0.9366941452,0,1
173,0,106,20,20.699996948,0.4758319855,1,1
173,0,106,16,24.299987793,0.9988164902,1,1
173,0,106,10,23.599990845,0.9710149765,0,1
173,0,106,3,26.599990845,1.2357196808,1,2
173,0,106,5,24.899993896,1.1588993073,1,1
173,0,106,7,20.299987793,0.7029895782,1,1
173,0,106,14,16.099990845,0.1729642153,1,NA
173,0,106,2,19.699996948,0.5626587868,0,1
173,0,106,19,11.5,0.0661891103,0,1
173,0,106,12,24.299987793,1.2251996994,0,1
182,0,106,4,19.399993896,0.3761527538,1,1
182,0,106,15,24,0.8249764442,0,2
182,0,106,12,23.599990845,1.0561819077,0,1
182,0,106,11,23.299987793,0.9591002464,1,1
182,0,106,6,26.199996948,1.5321273804,0,1
182,0,106,18,22,0.8690667152,0,2
182,0,106,2,21.699996948,0.5550723076,1,2
182,0,106,7,24.299987793,0.9988164902,1,1
182,0,106,5,15.099998474,0.1770496368,1,NA
182,0,106,16,23.299987793,0.8398275375,1,1
182,0,106,17,17.699996948,0.2683832645,1,1
182,0,106,9,23.599990845,0.850206852,1,1
182,0,106,14,22.299987793,0.8424067497,0,1
182,0,106,3,22.299987793,0.6324691772,1,2
182,0,106,10,20.299987793,0.4163262844,1,2
182,0,106,8,22,0.6244139671,1,1
182,0,106,20,20.699996948,0.3520052433,1,1
182,0,106,19,22.599990845,0.5164132118,1,NA
496,0,106,20,24.599990845,1.2886390686,0,1
496,0,106,17,25.599990845,1.6082725525,0,1
496,0,106,18,23,0.7920069695,0,1
496,0,106,12,23.299987793,0.8018980026,0,1
496,0,106,6,22,0.5622801781,0,1
496,0,106,16,25.299987793,1.2742319107,0,2
496,0,106,10,25.599990845,1.391368866,0,1
496,0,106,7,20.699996948,0.4238653183,0,2
496,0,106,3,24.599990845,0.8447585106,0,2
496,0,106,15,25.599990845,1.2889413834,0,1
496,0,106,13,23,0.8294482231,0,1
496,0,106,5,23,0.6850967407,1,1
496,0,106,1,23.299987793,0.8786711693,0,2
496,0,106,11,22.599990845,1.3745527267,0,1
496,0,106,2,21.699996948,0.7491469383,0,2
496,0,106,9,12.799995422,0.0901954174,0,1
496,0,106,19,24.299987793,1.0421867371,0,1
496,0,106,14,23.599990845,0.8117890358,0,1
496,0,106,4,22.599990845,0.891849041,0,1
496,0,106,8,22,0.9074687958,0,1
504,0,106,12,24,0.9040560722,1,2
504,0,106,17,22.299987793,0.9998598099,0,2
504,0,106,13,25.299987793,0.9090223312,0,1
504,0,106,8,21,1.1049909592,0,1
504,0,106,18,23,0.6183342934,0,1
504,0,106,4,24.599990845,1.1453428268,0,1
504,0,106,7,19.699996948,0.5626587868,0,1
504,0,106,15,25.299987793,1.5347414017,0,1
504,0,106,2,9.1999969482,0.1556870937,1,NA
504,0,106,14,24.299987793,1.1317863464,0,1
504,0,106,1,23.299987793,1.0431842804,0,2
504,0,106,9,3,NA,0,NA
504,0,106,5,26.199996948,1.7032423019,0,2
504,0,106,11,23,1.1167984009,0,2
504,0,106,3,21,0.5674972534,0,1
504,0,106,19,22.599990845,1.2322673798,0,2
504,0,106,16,24,1.4063053131,0,1
185,0,106,16,24.299987793,1.3224248886,0,1
185,0,106,20,21.699996948,0.6482791901,0,1
185,0,106,15,24.899993896,1.3542451859,0,1
185,0,106,2,21.299987793,0.6691179276,0,1
185,0,106,13,25.299987793,1.1298351288,0,1
185,0,106,10,18.699996948,0.3861691952,1,1
185,0,106,3,23.299987793,0.8018980026,0,2
185,0,106,4,17.399993896,0.3831665516,1,1
185,0,106,14,18.399993896,0.5277533531,1,2
185,0,106,12,25.299987793,1.1769752502,0,1
185,0,106,19,22.299987793,0.6324691772,0,2
185,0,106,11,21.699996948,0.5550723076,0,2
185,0,106,1,20.699996948,0.5895090103,1,1
185,0,106,6,22.599990845,0.7429156303,0,1
185,0,106,5,23,0.9070372581,1,3
185,0,106,9,22.599990845,0.891849041,0,1
185,0,106,17,17.399993896,0.2824928761,1,1
506,0,106,15,24.299987793,1.0421867371,0,1
506,0,106,14,22.599990845,0.5461111069,0,1
506,0,106,16,25.899993896,1.0171527863,0,1
506,0,106,19,25.899993896,0.9297804832,0,2
506,0,106,4,23,0.7554683685,0,2
506,0,106,10,24.899993896,0.8951835632,0,2
506,0,106,1,21,0.5098347664,0,1
506,0,106,2,21.299987793,0.7021207809,0,2
506,0,106,5,26.199996948,1.0742769241,0,1
506,0,106,11,25.899993896,1.3549566269,0,3
506,0,106,13,22.599990845,0.5461111069,0,1
506,0,106,9,26.199996948,1.1210384369,0,2
506,0,106,17,22.599990845,0.6405243874,0,1
506,0,106,8,21,0.5098347664,0,1
506,0,106,6,25.599990845,1.2392339706,0,1
506,0,106,7,24,0.7496628761,0,2
506,0,106,3,19,0.369092226,0,1
506,0,106,18,27.599990845,1.081703186,0,1
510,0,106,19,11.799995422,0.1005942225,1,NA
510,0,106,17,24.299987793,1.0421867371,0,1
510,0,106,6,20.699996948,0.6199579239,1,1
510,0,106,18,22.299987793,0.8052301407,0,1
510,0,106,2,22,1.0697078705,0,1
510,0,106,8,20.699996948,0.651219368,1,1
510,0,106,4,20.699996948,0.9691085815,1,1
510,0,106,7,21,0.538254261,0,1
510,0,106,1,24.599990845,0.8447585106,0,1
510,0,106,16,22,0.8690667152,0,1
510,0,106,20,18,0.2723608017,1,1
510,0,106,11,16.099990845,0.3371641636,1,1
510,0,106,10,23,0.9882354736,0,2
510,0,106,12,26.599990845,1.444401741,0,2
510,0,106,5,7.1999969482,NA,1,NA
510,0,106,13,24.299987793,1.372467041,1,2
510,0,106,14,18.399993896,0.316639185,0,1
510,0,106,15,24.299987793,1.1317863464,0,1
518,0,106,4,20.299987793,0.7360358238,1,1
518,0,106,18,22,0.9074687958,0,1
518,0,106,5,25.899993896,1.2040882111,0,2
518,0,106,16,24.899993896,0.9791817665,1,1
518,0,106,11,24.299987793,1.3224248886,0,2
518,0,106,15,18,0.2370575666,1,NA
518,0,106,6,25.899993896,1.1085882187,0,2
518,0,106,14,24.299987793,1.0421867371,0,1
518,0,106,10,24.599990845,0.8447585106,1,1
518,0,106,12,25.599990845,1.0057611465,1,1
518,0,106,20,24.899993896,0.9366941452,1,NA
518,0,106,2,23.299987793,0.8018980026,0,1
518,0,106,3,20.699996948,0.4758319855,1,2
518,0,106,13,22,0.6244139671,0,1
518,0,106,17,24.899993896,0.8546490669,1,1
233,0,106,7,23.599990845,0.9298200607,0,2
233,0,106,19,24,1.118229866,0,1
233,0,106,20,21.299987793,0.8061423302,0,2
233,0,106,9,21.699996948,0.7146730423,0,1
233,0,106,16,19.699996948,0.5626587868,0,1
233,0,106,1,17.699996948,0.2506787777,1,NA
233,0,106,4,19.399993896,0.4735589027,0,1
233,0,106,6,22.299987793,0.8052301407,0,1
233,0,106,18,23,0.9882354736,0,3
233,0,106,2,19.699996948,0.5626587868,0,2
233,0,106,14,17.399993896,0.3012626171,0,1
233,0,106,8,17.399993896,0.3408493996,0,1
233,0,106,10,24.299987793,1.0421867371,0,1
233,0,106,15,18.399993896,0.316639185,0,1
233,0,106,3,21,0.6284542084,0,1
233,0,106,17,22,0.9467339516,1,1
233,0,106,5,23.299987793,1.0865983963,0,1
238,0,106,6,22.599990845,0.7078986168,1,2
238,0,106,5,25.899993896,1.6267242432,0,2
238,0,106,7,22.299987793,0.698949337,0,2
238,0,106,3,25.299987793,1.1298351288,1,2
238,0,106,10,23.599990845,1.01313591,1,2
238,0,106,2,23,0.9070372581,0,2
238,0,106,16,22.599990845,0.778819561,0,1
238,0,106,18,19,0.4902024269,0,1
238,0,106,17,24.599990845,1.3889951706,0,3
238,0,106,12,21,0.6927065849,1,2
238,0,106,14,22.299987793,0.6005411148,0,2
238,0,106,4,21.699996948,0.8206481934,0,1
238,0,106,15,24.899993896,1.2546186447,0,1
238,0,106,19,24.599990845,1.2886390686,0,3
238,0,106,8,20,0.4871623516,0,1
238,0,106,13,24.599990845,0.9258151054,0,1
238,0,106,9,24,1.0735120773,0,2
238,0,106,11,22.299987793,1.1271343231,0,1
238,0,106,1,23.299987793,1.222322464,0,1
531,0,106,5,22.299987793,0.6324691772,0,2
531,0,106,20,23.599990845,0.7377300262,0,1
531,0,106,1,23,0.7198314667,0,2
531,0,106,15,24.899993896,1.1588993073,0,1
531,0,106,3,20.699996948,0.5030331612,0,2
531,0,106,13,23.299987793,0.9591002464,1,1
531,0,106,8,19.399993896,0.4735589027,1,1
531,0,106,10,19,0.2856192589,1,1
531,0,106,11,22.299987793,0.8424067497,0,2
531,0,106,17,24.299987793,1.1317863464,1,2
531,0,106,6,20.699996948,0.3991000652,0,1
531,0,106,12,22,0.5622801781,1,1
531,0,106,14,18,0.3104884624,1,1
531,0,106,2,21.299987793,0.735959053,0,1
531,0,106,9,23,0.6850967407,1,1
531,0,106,7,24.899993896,0.7022795677,1,1
531,0,106,4,18.699996948,0.4331150055,0,1
531,0,106,19,24.899993896,1.1125049591,1,1
531,0,106,18,23.599990845,0.8117890358,0,2
534,0,106,5,21,0.5975637436,0,2
534,0,106,13,22,0.9467339516,0,1
534,0,106,17,21.299987793,0.7021207809,0,1
534,0,106,2,18.699996948,0.4331150055,1,2
534,0,106,3,8.5,0.0418787897,0,NA
534,0,106,15,25.899993896,1.253361702,0,1
534,0,106,7,19,0.4395225048,0,1
534,0,106,9,23,0.9471850395,0,1
534,0,106,10,25.299987793,0.9090223312,0,1
534,0,106,4,22.599990845,0.7429156303,0,2
534,0,106,19,25.899993896,1.253361702,1,1
534,0,106,6,22,0.7240872383,0,3
534,0,106,12,23.299987793,0.5935139656,0,1
534,0,106,16,24.299987793,1.0421867371,1,2
534,0,106,14,22,0.8690667152,1,1
534,0,106,8,23,0.7920069695,0,1
534,0,106,18,24.599990845,0.9258151054,0,2
534,0,106,1,22.599990845,0.6405243874,0,1
534,0,106,20,21.699996948,0.6163592339,0,1
270,0,106,18,21,0.5975637436,1,2
270,0,106,4,23,1.0730419159,1,1
270,0,106,17,23,1.0301876068,0,2
270,0,106,13,23.599990845,0.6673746109,1,1
270,0,106,3,24.299987793,1.2251996994,1,2
270,0,106,9,23.599990845,1.1001548767,0,1
270,0,106,20,23,0.9471850395,0,2
270,0,106,19,24.299987793,0.9988164902,0,1
270,0,106,14,23,0.9070372581,0,1
270,0,106,16,16.699996948,0.2551250458,1,NA
270,0,106,8,19.399993896,0.4480659962,0,1
270,0,106,12,22,0.8690667152,1,1
270,0,106,11,24.299987793,1.1317863464,0,2
270,0,106,10,19.399993896,0.5546035767,1,1
270,0,106,15,24.299987793,0.8348674774,1,1
270,0,106,5,21,0.538254261,1,1
270,0,106,2,21.699996948,0.7146730423,0,1
270,0,106,6,23.299987793,0.6259593964,0,1
271,0,106,12,18.699996948,0.2816417217,0,1
271,0,106,8,21.699996948,0.8576755524,0,2
271,0,106,6,11.799995422,0.0929569006,0,1
271,0,106,9,22,0.6900000572,1,NA
271,0,106,17,22.599990845,0.6405243874,1,1
271,0,106,16,20.699996948,0.5310463905,0,1
271,0,106,15,21.699996948,0.8206481934,1,1
271,0,106,3,23,1.2534809113,0,1
271,0,106,10,23.599990845,0.6007213593,1,1
271,0,106,1,24.899993896,0.9366941452,1,2
271,0,106,4,21.299987793,0.4351742268,1,2
271,0,106,13,19,0.4644896984,0,1
271,0,106,20,24.599990845,0.9258151054,0,1
271,0,106,18,22,0.8690667152,0,2
271,0,106,14,23.599990845,0.8117890358,1,1
271,0,106,7,21,0.6601686478,1,2
271,0,106,5,25.299987793,1.4806547165,1,2
271,0,106,2,22,0.592915535,0,2
272,0,106,19,25.899993896,1.3549566269,1,1
272,0,106,15,26.899993896,1.2492761612,1,1
272,0,106,6,22.299987793,0.7335014343,1,1
272,0,106,20,24.299987793,1.0865097046,0,1
272,0,106,13,24.299987793,0.9988164902,1,1
272,0,106,7,25.599990845,1.0057611465,1,1
272,0,106,12,24.599990845,0.9258151054,1,1
272,0,106,9,24.299987793,1.0865097046,0,2
272,0,106,10,24.299987793,0.9563994408,0,1
272,0,106,18,22.299987793,0.8052301407,0,1
272,0,106,16,24.299987793,1.2733354568,0,NA
272,0,106,14,14.399993896,0.0972560644,0,1
272,0,106,17,12.5,0.0888715386,0,1
272,0,106,5,13.799995422,0.0946083069,0,1
272,0,106,4,23.299987793,0.7287807465,1,1
272,0,106,2,18,0.2910716534,0,1
272,0,106,11,26.199996948,1.3183612823,1,1
272,0,106,1,22.599990845,0.9312987328,1,2
272,0,106,8,20,0.8637318611,0,1
274,0,106,20,22,0.7948513031,1,2
274,0,106,10,18.699996948,0.4576880932,0,1
274,0,106,12,15.399993896,0.4251539707,1,NA
274,0,106,15,21.299987793,0.7706327438,0,1
274,0,106,2,21.299987793,0.5454621315,1,1
274,0,106,16,14.099998474,0.2353099585,0,NA
274,0,106,19,18.699996948,0.6806797981,1,2
274,0,106,1,21.299987793,0.6691179276,0,2
274,0,106,6,9.1999969482,0.0517539382,1,NA
274,0,106,3,23.599990845,1.01313591,0,1
274,0,106,13,24.299987793,0.8744249344,1,2
274,0,106,7,23,0.6512641907,1,2
274,0,106,18,20,0.6613259315,0,2
274,0,106,17,21.299987793,0.4886472225,1,NA
274,0,106,4,21.699996948,0.7844719887,0,2
274,0,106,5,15.399993896,0.1798974276,1,NA
274,0,106,11,22.599990845,1.1418437958,0,2
274,0,106,8,16.099990845,0.2471699715,0,1
274,0,106,9,24.299987793,1.0865097046,1,1
279,0,106,9,23.599990845,1.2376260757,1,2
279,0,106,7,17.099990845,0.1423738003,1,NA
279,0,106,13,24.899993896,1.0670871735,0,2
279,0,106,19,26.599990845,1.3379735947,0,2
279,0,106,17,22.599990845,1.1866130829,0,1
279,0,106,11,21.699996948,0.7491469383,0,1
279,0,106,6,23,0.7198314667,1,2
279,0,106,10,20,0.386743784,0,1
279,0,106,3,23,0.9471850395,1,1
279,0,106,16,24.599990845,1.0546369553,0,2
279,0,106,20,17.099990845,0.2433239222,0,1
279,0,106,2,23,0.8677916527,0,2
279,0,106,18,23.299987793,0.6259593964,1,1
279,0,106,4,21.299987793,0.5166368484,1,1
279,0,106,14,23.599990845,1.01313591,0,2
279,0,106,1,23.299987793,0.9591002464,0,3
279,0,106,12,24.899993896,1.1588993073,0,1
279,0,106,8,12.799995422,0.1062623858,0,1
279,0,106,5,23,0.8677916527,0,2
279,0,106,15,17.399993896,0.3408493996,1,2
559,0,106,16,20.699996948,0.855837822,0,1
559,0,106,11,20.699996948,0.5895090103,0,1
559,0,106,9,22,0.6900000572,0,2
559,0,106,20,21.299987793,0.8424873352,0,1
559,0,106,7,24.299987793,1.1317863464,0,1
559,0,106,8,21,0.6284542084,1,2
559,0,106,3,22.299987793,1.1271343231,0,2
559,0,106,10,19.699996948,0.4050173759,0,1
559,0,106,1,24.599990845,1.0995073318,0,1
559,0,106,19,24.899993896,0.9366941452,0,3
559,0,106,15,21,0.867752552,1,1
559,0,106,2,9.7999954224,0.0713826418,1,NA
559,0,106,6,25.899993896,1.6267242432,1,1
559,0,106,18,22.599990845,0.9716348648,1,1
559,0,106,13,21,0.7952628136,0,1
559,0,106,5,23.599990845,1.2376260757,1,1
559,0,106,12,23.299987793,1.0865983963,0,1
559,0,106,17,23,0.8294482231,0,2
559,0,106,4,24.599990845,1.1453428268,0,2
560,0,106,20,24.899993896,1.2546186447,0,1
560,0,106,2,16.699996948,0.2223713398,1,1
560,0,106,13,27.199996948,1.0665140152,0,2
560,0,106,16,22.299987793,0.665271759,0,1
560,0,106,10,23.599990845,0.8895506859,1,1
560,0,106,17,22.299987793,0.7689285278,0,1
560,0,106,3,18.699996948,0.4331150055,1,1
560,0,106,15,20.699996948,0.6832923889,0,2
560,0,106,8,16.399993896,0.2347432375,0,1
560,0,106,14,25.599990845,1.2392339706,0,1
560,0,106,5,20.699996948,0.7498745918,0,1
560,0,106,7,20,0.410671711,0,1
560,0,106,12,21,0.6601686478,0,1
560,0,106,1,21.299987793,0.5751228333,0,2
560,0,106,11,22.299987793,0.9591846466,0,1
560,0,106,9,23.599990845,0.9298200607,1,1
560,0,106,4,20,0.410671711,0,1
560,0,106,6,23.299987793,1.1761665344,0,2
561,0,106,7,22.599990845,0.778819561,0,2
561,0,106,12,12.5,0.0633746386,0,1
561,0,106,3,18.399993896,0.3372092247,0,1
561,0,106,16,22.599990845,0.891849041,0,2
561,0,106,19,24.899993896,1.303943634,0,2
561,0,106,18,20.699996948,0.6199579239,0,2
561,0,106,14,23.299987793,0.5619821548,0,1
561,0,106,4,21.699996948,0.6810507774,1,1
561,0,106,8,20.299987793,0.4672884941,0,2
561,0,106,5,22.299987793,0.698949337,1,1
561,0,106,9,18.399993896,0.5014090538,1,3
561,0,106,13,18.699996948,0.2277276516,0,1
561,0,106,11,23.299987793,1.0006856918,0,1
561,0,106,10,22.299987793,1.1271343231,0,2
561,0,106,15,23.299987793,0.918428421,1,2
561,0,106,20,18,0.4418172836,0,1
561,0,106,2,19.699996948,0.3586521149,0,1
562,0,106,9,21.699996948,0.7491469383,1,1
562,0,106,15,22.299987793,0.7335014343,0,2
562,0,106,10,24.299987793,1.0421867371,1,1
562,0,106,3,18.699996948,0.363796711,1,2
562,0,106,8,24,0.8249764442,0,1
562,0,106,11,21.699996948,0.6163592339,0,1
562,0,106,5,22.299987793,0.6324691772,0,1
562,0,106,12,24,0.9450082779,0,1
562,0,106,18,26.899993896,1.1991548538,0,2
562,0,106,14,23,0.7920069695,1,1
562,0,106,4,25.899993896,1.0623626709,0,2
562,0,106,16,24.299987793,0.8348674774,0,2
562,0,106,17,22.599990845,1.0549659729,1,1
562,0,106,2,20.699996948,0.4758319855,0,2
562,0,106,1,25.599990845,0.9194016457,0,1
562,0,106,7,22,0.7240872383,0,1
562,0,106,13,25.899993896,1.3549566269,1,2
562,0,106,20,21.699996948,0.6163592339,0,1
562,0,106,19,23.599990845,1.333902359,0,1
564,0,106,8,16.699996948,0.2551250458,0,1
