site,block,female,male,height,rust,volume
4,9,C10041,0,8.2,0,6.52
4,9,C10042,0,9.5,0,9.41
4,9,C10043,0,11.8,0,9.3
4,9,C10044,0,12.8,0,19.06
4,9,C10045,0,8.9,0,5.48
4,9,C10046,0,10.2,0,9.15
4,9,C10047,0,10.8,0,13.62
4,9,C10048,0,9.5,0,10.82
4,9,C10756,0,10.5,0,10.04
4,9,C17100,0,9.2,0,4.83
4,9,C10049,0,11.5,0,14.29
4,9,C10052,0,11.8,0,15.61
4,9,C10053,0,10.8,0,11.02
4,9,C10054,0,11.2,0,12.16
4,9,C10055,0,10.2,0,11.37
4,9,C10056,0,11.8,0,12.63
4,9,C10057,0,9.5,0,10.1
4,9,C10058,0,10.5,0,10.81
4,9,C10059,0,11.5,0,12.39
4,9,C10060,0,11.2,0,12.16
4,9,c10061,0,10.5,0,10.04
4,9,C10062,0,11.2,0,14.99
4,9,C10063,0,10.5,0,10.81
4,9,C10064,0,12.5,0,16.34
4,9,C10065,0,9.2,0,4.26
4,9,C10066,0,10.8,0,11.84
4,9,C10067,0,7.5,0,NA
4,9,C10068,0,11.2,0,14.99
4,9,C10068,0,12.5,0,16.34
4,9,C10069,0,12.8,0,12.43
4,9,C10070,0,11.5,0,14.29
4,9,C10071,0,9.2,0,9.88
4,9,C10072,0,11.8,0,14.57
4,9,C10073,0,13.1,0,14.7
4,9,C10074,0,11.8,0,15.61
4,10,C1001,0,12.1,0,13.84
4,10,C1002,0,11.8,0,14.57
4,10,C1003,0,8.9,0,6.32
4,10,C1004,0,8.9,0,4.78
4,10,C1005,0,13.1,0,22.1
4,10,C1006,0,12.1,0,13.84
4,10,C1007,0,10.5,0,11.61
4,10,C1008,0,11.2,0,14.99
4,10,C1009,0,13.1,0,14.7
4,10,C10010,0,10.2,0,9.15
4,10,C10010,0,10.2,0,9.15
4,10,C10011,0,10.8,0,13.62
4,10,C10012,0,9.2,0,10.59
4,10,C10013,0,9.8,0,6.14
4,10,C10014,0,13.8,0,17.69
4,10,C10014,0,8.9,0,7.3
4,10,C10016,0,12.8,0,16.65
4,10,C10018,0,11.8,1,11.73
4,10,C10018,0,11.5,0,12.39
4,10,C10020,0,10.2,0,11.37
4,10,C10021,0,12.1,0,20.67
4,10,C10023,0,9.5,0,6.52
4,10,C10024,0,12.1,0,14.86
4,10,C10025,0,12.1,0,11.94
4,10,C10026,0,11.5,0,9.15
4,10,C10027,0,11.5,0,13.32
4,10,C10028,0,8.9,0,6.32
4,10,C10029,0,12.8,0,12.43
4,10,C10030,0,11.5,0,10.68
4,10,C10032,0,10.5,0,11.61
4,10,C10033,0,12.8,0,14.44
4,10,C10035,0,10.2,0,10.59
4,10,C10036,0,9.5,0,5.63
4,10,C10037,0,9.5,0,7.02
4,10,C10038,0,11.5,0,10.68
4,10,C10039,0,7.5,0,NA
4,10,C10040,0,10.5,0,11.61
4,10,C10041,0,14.8,0,17.42
4,10,C10042,0,11.8,0,14.57
4,10,C10043,0,12.5,0,19.94
4,10,C10044,0,11.2,0,10.49
4,10,C10045,0,9.8,0,7.7
4,10,C10046,0,9.2,0,7.43
4,10,C10047,0,10.8,0,11.02
4,10,C10048,0,10.2,0,7.29
4,10,C10756,0,15.1,0,26.59
4,10,C17100,0,9.8,0,14.44
4,10,C17100,0,5.9,0,NA
4,10,C10049,0,11.8,0,14.57
4,10,C10052,0,11.5,0,12.39
4,10,C10053,0,10.2,0,9.15
4,10,C10054,0,12.5,0,11.31
4,10,C10055,0,10.5,0,12.45
4,10,C10056,0,11.2,0,12.16
4,10,C10057,0,9.5,0,8.76
4,10,C10058,0,10.2,0,9.85
4,10,C10059,0,9.5,0,7.56
4,10,C10060,0,8.2,0,9.18
4,10,C10060,0,12.5,0,12.22
4,10,c10061,0,9.8,0,6.62
4,10,C10062,0,11.8,0,16.7
4,10,C10063,0,12.1,0,15.92
4,10,C10064,0,9.2,0,4.26
4,10,C10065,0,12.8,0,19.06
4,10,C10066,0,12.5,0,17.49
4,10,C10066,0,12.8,0,20.34
4,10,C10067,0,11.8,0,15.61
4,10,C10068,0,10.2,0,9.15
4,10,C10069,0,10.8,0,10.23
4,10,C10070,0,15.1,0,17.7
4,10,C10071,0,10.5,0,10.04
4,10,C10072,0,9.8,0,10.31
4,10,C10073,0,12.1,0,15.92
4,10,C10074,0,11.8,0,12.63
4,11,C1001,0,11.8,0,17.84
4,11,C1002,0,12.5,0,18.69
4,11,C1003,0,10.8,0,12.71
4,11,C1004,0,7.9,0,NA
4,11,C1005,0,11.5,0,17.47
4,11,C1006,0,10.5,0,10.04
4,11,C1007,0,10.8,0,11.02
4,11,C1008,0,7.9,0,NA
4,11,C1009,0,13.5,0,15.05
4,11,C10010,0,11.8,0,15.61
4,11,C10010,0,7.5,0,NA
4,11,C10011,0,11.2,0,6.53
4,11,C10012,0,11.5,0,9.89
4,11,C10013,0,10.8,0,13.62
4,11,C10014,0,10.2,0,7.87
4,11,C10016,0,9.8,0,9.6
4,11,C10018,0,8.9,0,6.79
4,11,C10020,0,12.8,0,17.83
4,11,C10021,0,9.5,0,7.02
4,11,C10023,0,12.1,0,14.86
4,11,C10023,0,9.8,0,6.62
4,11,C10024,0,11.2,0,11.3
4,11,C10025,0,7.9,0,NA
4,11,C10026,0,10.2,0,11.37
4,11,C10027,0,9.5,0,7.56
4,11,C10029,0,10.2,0,13.05
4,11,C10030,0,9.5,0,10.82
4,11,C10032,0,3.9,0,NA
4,11,C10033,0,11.2,0,16.02
4,11,C10035,0,11.8,0,15.61
4,11,C10036,0,11.8,0,13.58
4,11,C10036,0,10.5,0,10.04
4,11,C10037,0,8.5,0,6.19
4,11,C10038,0,10.5,0,12.45
4,11,C10039,0,8.5,0,4.44
4,11,C10040,0,11.2,0,17.1
4,11,C10041,0,9.5,0,9.41
4,11,C10042,0,10.2,0,13.05
4,11,C10043,0,8.2,0,5.69
4,11,C10043,0,8.5,0,7.12
4,11,C10044,0,11.8,0,12.63
4,11,C10045,0,10.5,0,10.81
4,11,C10046,0,10.2,0,9.85
4,11,C10047,0,10.5,0,10.04
4,11,C10048,0,8.9,0,7.84
4,11,C10756,0,11.8,0,12.63
4,11,C17100,0,11.5,0,17.47
4,11,C10049,0,12.8,0,19.06
4,11,C10049,0,8.2,0,8.58
4,11,C10052,0,8.9,0,7.84
4,11,C10053,0,11.8,0,14.57
4,11,C10054,0,12.8,0,19.06
4,11,C10055,0,6.2,0,NA
4,11,C10056,0,8.9,0,7.84
4,11,C10056,0,7.5,0,NA
4,11,C10057,0,8.9,0,5.88
4,11,C10058,0,11.5,0,10.68
4,11,C10059,0,10.2,0,7.87
4,11,C10059,0,8.2,0,5.32
4,11,C10060,0,9.5,0,10.1
4,11,c10061,0,10.5,0,10.04
4,11,C10062,0,9.8,0,9.6
4,11,C10063,0,10.2,0,8.49
4,11,C10064,0,11.8,0,12.63
4,11,C10065,0,6.6,0,NA
4,11,C10066,0,13.1,0,19.43
4,11,C10067,0,10.8,0,14.58
4,11,C10068,0,11.5,0,9.89
4,11,C10069,0,10.2,0,11.37
4,11,C10069,0,12.8,0,21.67
4,11,C10070,0,11.8,0,13.58
4,11,C10071,0,12.1,0,12.86
4,11,C10072,0,11.5,0,11.51
4,11,C10073,0,12.1,0,10.23
4,11,C10074,0,9.2,0,9.88
4,12,C1001,0,12.1,0,14.86
4,12,C1002,0,9.8,0,10.31
4,12,C1003,0,9.2,0,8.59
4,12,C1004,0,10.8,0,12.71
4,12,C1005,0,11.8,0,19.02
4,12,C1006,0,13.1,0,15.81
4,12,C1006,0,8.2,0,5.32
4,12,C1007,0,9.2,0,6.91
4,12,C1008,0,11.8,0,12.63
4,12,C1008,0,13.1,0,22.1
4,12,C1009,0,8.2,0,5.32
4,12,C10010,0,10.5,0,7.41
4,12,C10011,0,10.2,0,8.49
4,12,C10012,0,11.2,0,13.06
4,12,C10013,0,13.1,0,19.43
4,12,C10014,0,9.8,0,9.6
4,12,C10016,0,10.2,0,9.15
4,12,C10018,0,12.8,0,15.52
4,12,C10020,0,7.2,0,NA
4,12,C10021,0,10.5,0,11.61
4,12,C10023,0,8.2,0,4.67
4,12,C10024,0,10.2,0,10.59
4,12,C10025,0,9.2,0,5.97
4,12,C10026,0,9.5,0,7.56
4,12,C10027,0,11.2,0,13.06
4,12,C10029,0,12.5,0,17.49
4,12,C10030,0,12.1,0,14.86
4,12,C10032,0,10.2,0,7.87
4,12,C10033,0,8.9,0,6.32
4,12,C10035,0,10.8,0,9.49
4,12,C10036,0,9.8,0,13.54
4,12,C10037,0,10.5,0,15.23
4,12,C10038,0,10.2,0,10.59
4,12,C10039,0,12.1,0,15.92
4,12,C10040,0,11.5,0,15.3
4,12,C10041,0,6.6,0,NA
4,12,C10042,0,11.5,0,14.29
4,12,C10043,0,8.9,0,7.3
4,12,C10044,0,12.8,0,19.06
4,12,C10044,0,7.9,0,NA
4,12,C10045,0,10.2,0,12.19
4,12,C10046,0,8.9,0,6.32
4,12,C10047,0,7.2,0,NA
4,12,C10048,0,6.2,0,NA
4,12,C10756,0,12.1,0,13.84
4,12,C17100,0,10.5,0,11.61
4,12,C10049,0,11.8,0,14.57
4,12,C10052,0,10.5,0,9.32
4,12,C10053,0,8.9,0,7.3
4,12,C10054,0,12.1,0,17.04
4,12,C10055,0,7.9,0,NA
4,12,C10056,0,10.2,0,13.05
4,12,C10057,0,12.1,0,12.86
4,12,C10058,0,10.5,0,7.41
4,12,C10059,0,10.2,0,7.87
4,12,C10060,0,8.2,0,5.32
4,12,c10061,0,12.1,1,13.84
4,12,C10062,0,10.5,0,6.85
4,12,C10063,0,10.8,0,10.23
4,12,C10064,0,11.2,0,13.06
4,12,C10065,0,12.5,0,14.18
4,12,C10066,0,11.2,0,14.99
4,12,C10067,0,12.1,0,13.84
4,12,C10068,0,9.2,0,9.88
4,12,C10069,0,11.5,0,12.39
4,12,C10069,0,10.8,0,11.84
4,12,C10070,0,12.1,0,18.2
4,12,C10071,0,11.5,0,11.51
4,12,C10072,0,11.5,0,14.29
4,12,C10073,0,10.5,0,8.64
4,12,C10074,0,8.9,0,7.3
4,12,C10074,0,12.1,0,15.92
4,13,C1001,0,9.2,0,9.22
4,13,C1002,0,9.2,0,10.59
4,13,C1003,0,12.1,0,13.84
4,13,C1004,0,12.8,0,8.29
4,13,C1005,0,13.8,0,21.67
4,13,C1006,0,11.8,0,7.28
4,13,C1007,0,10.5,0,10.81
4,13,C1008,0,11.5,0,14.29
4,13,C1009,0,10.8,0,11.02
4,13,C10010,0,9.5,0,7.56
4,13,C10011,0,9.2,0,7.99
4,13,C10011,0,13.1,1,18.17
4,13,C10012,0,11.5,0,9.89
4,13,C10013,0,11.8,0,17.84
4,13,C10014,0,8.9,0,8.42
4,13,C10016,0,8.2,0,4.67
4,13,C10018,0,12.1,0,14.86
4,13,C10020,0,9.2,0,5.97
4,13,C10021,0,11.2,0,9.72
4,13,C10023,0,8.2,0,7.49
4,13,C10024,0,11.2,0,14.99
4,13,C10025,0,12.1,0,11.94
4,13,C10026,0,9.8,0,11.85
4,13,C10027,0,8.9,0,5.88
4,13,C10028,0,7.5,0,NA
4,13,C10029,0,12.8,0,24.48
4,13,C10030,0,12.1,0,13.84
4,13,C10032,0,8.9,0,7.84
4,13,C10033,0,9.2,0,9.22
4,13,C10035,0,9.8,0,8.29
4,13,C10035,0,10.5,0,8.64
4,13,C10036,0,6.6,0,NA
4,13,C10037,0,9.5,0,9.41
4,13,C10038,0,11.2,0,13.06
4,13,C10038,0,6.6,0,NA
4,13,C10039,0,9.5,0,6.05
4,13,C10041,0,10.5,0,13.34
4,13,C10042,0,10.2,0,14.89
4,13,C10043,0,11.2,0,8.99
4,13,C10044,0,11.5,0,13.32
4,13,C10045,0,7.9,0,NA
4,13,C10046,0,10.8,0,12.71
4,13,C10048,0,9.8,0,6.62
4,13,C10756,0,10.8,0,11.84
4,13,C10756,0,10.5,0,10.81
4,13,C17100,0,7.2,0,NA
4,13,C10049,0,9.5,0,13.23
4,13,C10052,0,9.8,0,7.7
4,13,C10052,0,10.8,0,13.62
4,13,C10053,0,11.5,0,13.32
4,13,C10054,0,10.5,0,11.61
4,13,C10055,0,12.1,0,18.2
4,13,C10057,0,8.5,0,5.39
4,13,C10058,0,9.5,0,6.52
4,13,C10059,0,7.5,0,NA
4,13,C10060,0,9.8,0,10.31
4,13,c10061,0,12.1,0,17.04
4,13,c10061,0,9.8,0,8.93
4,13,C10062,0,11.8,0,14.57
4,13,C10063,0,11.8,0,12.63
4,13,C10064,0,12.5,0,17.49
4,13,C10065,0,11.8,0,13.58
4,13,C10066,0,11.5,0,12.39
4,13,C10068,0,11.2,0,11.3
4,13,C10069,0,12.1,0,18.2
4,13,C10070,0,9.8,0,7.7
4,13,C10071,0,9.8,0,11.85
4,13,C10072,0,8.5,0,6.64
4,13,C10073,0,10.5,0,15.23
4,14,C1001,0,12.8,0,23.05
4,14,C1002,0,12.1,0,18.2
4,14,C1004,0,7.5,0,NA
4,14,C1005,0,12.1,0,14.86
4,14,C1006,0,10.8,0,15.57
4,14,C1007,0,11.5,0,14.29
4,14,C1008,0,11.8,0,10.06
4,14,C1009,0,11.5,0,11.51
4,14,C10010,0,4.6,0,NA
4,14,C10011,0,11.8,0,13.58
4,14,C10012,0,13.1,0,18.17
4,14,C10013,0,9.5,0,6.05
4,14,C10014,0,12.1,0,11.94
4,14,C10016,0,3.9,0,NA
4,14,C10018,0,14.4,0,22.46
4,14,C10020,0,10.8,0,11.84
4,14,C10021,0,9.2,0,7.43
4,14,C10023,0,8.5,0,6.64
4,14,C10024,0,8.5,0,10.72
4,14,C10025,0,10.5,0,10.81
4,14,C10026,0,11.8,0,20.24
4,14,C10026,0,8.9,0,11.07
4,14,C10027,0,9.5,0,8.76
4,14,C10028,0,11.8,0,14.57
4,14,C10029,0,11.2,0,18.22
4,14,C10030,0,10.5,0,11.61
4,14,C10032,0,11.5,0,16.36
4,14,C10033,0,11.2,0,10.49
4,14,C10035,0,11.8,0,14.57
4,14,C10036,0,11.8,0,19.02
4,14,C10037,0,10.5,0,12.45
4,14,C10038,0,14.8,0,27.78
4,14,C10038,0,10.8,0,15.57
4,14,C10039,0,11.5,0,14.29
4,14,C10040,0,7.9,0,NA
4,14,C10041,0,8.2,0,6.52
4,14,C10042,0,11.2,0,14
4,14,C10043,0,9.2,0,8.59
4,14,C10044,0,9.2,0,9.88
4,14,C10045,0,9.2,0,7.99
4,14,C10045,0,10.2,0,9.85
4,14,C10046,0,8.2,0,4.4
4,14,C10046,0,8.5,0,4.72
4,14,C10047,0,9.8,0,10.31
4,14,C10048,0,9.2,0,8.59
4,14,C10756,0,12.5,0,15.24
4,14,C17100,0,6.9,0,NA
4,14,C10049,0,9.8,0,8.29
4,14,C10052,0,5.6,0,NA
4,14,C10053,0,11.2,0,14
4,14,C10054,0,9.2,0,9.88
4,14,C10055,0,8.5,0,6.19
4,14,C10056,0,11.2,0,12.16
4,14,C10057,0,9.2,0,10.59
4,14,C10057,0,9.2,0,7.43
4,14,C10058,0,10.5,0,10.81
4,14,C10059,0,10.5,0,16.24
4,14,c10061,0,12.1,0,14.86
4,14,C10062,0,9.2,0,7.43
4,14,C10062,0,8.5,0,8.77
4,14,C10063,0,11.5,0,12.39
4,14,C10064,0,12.8,0,23.05
4,14,C10065,0,10.2,0,13.05
4,14,C10066,0,9.8,1,7.7
4,14,C10067,0,8.9,0,8.42
4,14,C10068,0,8.2,0,5.32
4,14,C10069,0,8.5,0,9.39
4,14,C10070,0,9.8,0,11.06
4,14,C10071,0,10.5,0,11.61
4,14,C10072,0,12.1,0,17.04
4,14,C10073,0,12.8,0,15.52
4,14,C10074,0,6.9,0,NA
4,15,C1001,0,9.2,0,6.91
4,15,C1001,0,12.8,0,16.65
4,15,C1002,0,11.8,0,14.57
4,15,C1003,0,4.6,0,NA
4,15,C1004,0,10.5,0,17.29
4,15,C1004,0,11.8,0,19.02
4,15,C1005,0,10.8,0,13.62
4,15,C1006,0,11.8,0,17.84
4,15,C1007,0,11.8,0,12.63
4,15,C1008,0,11.2,0,16.02
4,15,C1009,0,12.1,0,14.86
4,15,C10010,0,12.1,0,15.92
4,15,C10011,0,10.2,0,11.37
4,15,C10012,0,12.5,0,17.49
4,15,C10013,0,11.8,0,14.57
4,15,C10014,0,12.5,0,13.18
4,15,C10016,0,10.8,0,14.58
4,15,C10018,0,10.2,0,9.15
4,15,C10020,0,8.5,1,5.04
4,15,C10021,0,11.5,0,14.29
4,15,C10023,0,11.2,0,13.06
4,15,C10024,0,8.5,0,6.19
4,15,C10025,0,9.8,0,6.62
4,15,C10026,0,9.5,0,10.82
4,15,C10027,0,9.5,0,9.41
4,15,C10028,0,10.5,0,11.61
4,15,C10029,0,12.1,0,15.92
4,15,C10029,0,10.2,0,12.19
4,15,C10030,0,7.2,0,NA
4,15,C10030,0,10.2,0,13.05
4,15,C10032,0,11.2,0,10.49
4,15,C10033,0,11.8,0,12.63
4,15,C10035,0,9.8,0,12.67
4,15,C10036,0,11.2,0,10.49
4,15,C10037,0,11.5,0,10.68
4,15,C10038,0,14.1,0,20.65
4,15,C10039,0,11.5,0,9.15
4,15,C10040,0,12.5,0,19.94
4,15,C10041,0,11.5,0,15.3
4,15,C10042,0,10.5,0,9.32
4,15,C10043,0,12.1,0,14.86
4,15,C10044,0,7.5,0,NA
4,15,C10045,0,11.5,0,7.18
4,15,C10046,0,12.8,0,20.34
4,15,C10047,0,10.8,0,11.84
4,15,C10048,0,13.1,0,23.51
4,15,C10756,0,14.4,0,22.46
4,15,C17100,0,8.9,0,9.03
4,15,C10049,0,9.5,0,9.41
4,15,C10053,0,13.8,0,20.29
4,15,C10054,0,8.9,0,7.3
4,15,C10055,0,11.5,0,6.62
4,15,C10056,0,10.5,0,8.64
4,15,C10057,0,12.5,0,19.94
4,15,C10058,0,11.2,0,13.06
4,15,C10059,0,10.8,0,12.71
4,15,C10060,0,11.2,0,12.16
4,15,c10061,0,10.8,0,11.84
4,15,C10062,0,12.5,0,19.94
4,15,C10063,0,12.1,0,12.86
4,15,C10063,0,12.1,0,13.84
4,15,C10064,0,10.8,0,15.57
4,15,C10065,0,12.5,0,15.24
4,15,C10066,0,9.5,0,7.56
4,15,C10067,0,11.8,0,16.7
4,15,C10068,0,10.5,0,8.64
4,15,C10069,0,10.8,0,17.69
4,15,C10070,0,11.2,0,14
4,15,C10071,0,11.2,0,9.72
4,15,C10072,0,13.1,0,20.74
4,15,C10073,0,12.5,0,18.69
4,15,C10074,0,11.5,0,16.36
4,16,C1001,0,9.5,0,6.52
4,16,C1001,0,11.8,0,16.7
4,16,C1002,0,8.5,0,6.64
4,16,C1003,0,10.8,0,12.71
4,16,C1004,0,13.1,0,23.51
4,16,C1005,0,12.1,0,14.86
4,16,C1006,0,14.1,0,22.07
4,16,C1007,0,9.8,0,8.93
4,16,C1008,0,11.8,0,10.87
4,16,C1009,0,11.5,0,11.51
4,16,C10010,0,12.5,0,17.49
4,16,C10011,0,13.8,0,20.29
4,16,C10012,0,12.8,0,21.67
4,16,C10013,0,10.2,0,11.37
4,16,C10014,0,12.8,0,21.67
4,16,C10016,0,7.9,0,NA
4,16,C10018,0,13.5,0,18.62
4,16,C10018,0,11.5,0,12.39
4,16,C10020,0,11.8,0,10.06
4,16,C10021,0,11.8,0,12.63
4,16,C10023,0,9.8,0,6.14
4,16,C10024,0,10.5,0,10.81
4,16,C10025,0,12.8,0,16.65
4,16,C10026,0,12.8,0,15.52
4,16,C10027,0,12.5,0,17.49
4,16,C10028,0,11.5,0,17.47
4,16,C10029,0,13.1,0,18.17
4,16,C10030,0,11.8,0,10.06
4,16,C10032,0,8.9,0,5.48
4,16,C10033,0,9.8,0,7.7
4,16,C10035,0,9.5,0,6.52
4,16,C10036,0,11.5,0,11.51
4,16,C10037,0,9.5,0,7.02
4,16,C10038,0,8.5,0,7.64
4,16,C10039,0,8.5,0,7.64
4,16,C10040,0,10.2,0,12.19
4,16,C10041,0,7.9,0,NA
4,16,C10042,0,12.8,0,16.65
4,16,C10043,0,9.8,0,8.93
4,16,C10044,0,8.9,0,9.03
4,16,C10045,0,12.1,0,18.2
4,16,C10046,0,10.8,0,14.58
4,16,C10047,0,10.5,0,11.61
4,16,C10048,0,10.2,0,8.49
4,16,C10756,0,10.5,0,7.41
4,16,C17100,0,11.2,0,16.02
4,16,C10049,0,10.5,0,10.04
4,16,C10052,0,9.2,0,6.42
4,16,C10053,0,10.2,1,13.05
4,16,C10054,0,10.2,0,13.05
4,16,C10055,0,9.8,0,7.7
4,16,C10056,0,9.8,0,8.93
4,16,C10057,0,11.2,0,12.16
4,16,C10057,0,11.8,0,14.57
4,16,C10058,0,7.5,0,NA
4,16,C10059,0,11.5,0,15.3
4,16,C10060,0,9.8,0,9.6
4,16,c10061,0,11.8,0,14.57
4,16,C10062,0,11.2,0,14.99
4,16,C10063,0,11.5,0,13.32
4,16,C10063,0,10.5,0,7.41
4,16,C10065,0,11.2,0,10.49
4,16,C10066,0,8.2,0,5.32
4,16,C10066,0,8.5,0,5.04
4,16,C10067,0,12.5,0,15.24
4,16,C10068,0,13.5,0,22.67
4,16,C10069,0,11.5,0,17.47
4,16,C10071,0,10.5,0,8
4,16,C10071,0,12.5,0,13.18
4,16,C10072,0,13.8,0,21.67
4,16,C10073,0,8.9,0,6.79
4,16,C10074,0,8.9,0,6.79
4,17,C1001,0,14.1,0,18
4,17,C1001,0,8.2,0,5.69
4,17,C1002,0,11.5,0,15.3
4,17,C1003,0,10.5,0,12.45
4,17,C1003,0,14.4,0,25.51
4,17,C1004,0,10.2,0,11.37
4,17,C1005,0,13.5,0,18.62
4,17,C1006,0,12.5,0,11.31
4,17,C1007,0,14.4,0,25.51
4,17,C1008,0,11.8,0,15.61
4,17,C1009,0,13.5,0,17.38
4,17,C10010,0,12.5,0,17.49
4,17,C10011,0,12.5,0,19.94
4,17,C10012,0,11.5,0,9.89
4,17,C10013,0,12.5,0,17.49
4,17,C10014,0,8.5,0,5.04
4,17,C10016,0,12.1,0,18.2
4,17,C10018,0,10.2,0,11.37
4,17,C10020,0,7.9,0,NA
4,17,C10021,0,12.8,0,20.34
4,17,C10023,0,8.9,0,5.88
4,17,C10024,0,11.2,0,8.31
4,17,C10024,0,12.1,0,17.04
4,17,C10025,0,11.2,0,14
4,17,C10026,0,14.4,0,28.79
4,17,C10027,0,13.1,0,15.81
4,17,C10028,0,13.1,0,18.17
4,17,C10029,0,12.1,0,15.92
4,17,C10030,0,10.2,0,13.95
4,17,C10032,0,10.8,0,10.23
4,17,C10033,0,8.9,0,5.48
4,17,C10035,0,11.8,0,12.63
4,17,C10036,0,9.8,0,10.31
4,17,C10037,0,10.5,0,8.64
4,17,C10038,0,13.8,0,21.67
4,17,C10039,0,13.8,0,18.96
4,17,C10039,0,11.8,0,14.57
4,17,C10040,0,11.2,0,12.16
4,17,C10041,0,10.5,0,13.34
4,17,C10042,0,14.1,0,25.05
4,17,C10043,0,12.5,0,18.69
4,17,C10044,0,11.8,0,13.58
4,17,C10045,0,13.1,0,20.74
4,17,C10046,0,10.8,0,8.79
4,17,C10047,0,11.8,0,13.58
4,17,C10048,0,9.2,0,7.99
4,17,C10756,0,12.8,0,14.44
4,17,C17100,0,13.1,0,16.96
4,17,C10049,0,12.5,0,16.34
4,17,C10052,0,9.5,0,7.56
4,17,C10052,0,11.2,0,9.72
4,17,C10053,0,10.8,0,11.02
4,17,C10054,0,11.8,0,14.57
4,17,C10055,0,11.2,0,8.99
4,17,C10056,0,10.8,0,11.02
4,17,C10057,0,10.8,0,6.95
4,17,C10058,0,11.5,0,14.29
4,17,C10058,0,11.2,0,12.16
4,17,C10059,0,11.8,0,17.84
4,17,C10060,0,9.5,0,6.05
4,17,c10061,0,11.2,1,11.3
4,17,C10062,0,10.2,0,14.89
4,17,C10063,0,11.2,0,13.06
4,17,C10064,0,12.8,0,23.05
4,17,C10065,0,11.2,0,10.49
4,17,C10066,0,10.8,0,15.57
4,17,C10067,0,11.5,0,16.36
4,17,C10068,0,9.5,0,7.02
4,17,C10069,0,11.5,0,14.29
4,17,C10070,0,11.2,0,11.3
4,17,C10071,0,11.8,0,14.57
4,17,C10072,0,11.2,0,7.68
4,17,C10073,0,11.2,0,12.16
4,17,C10074,0,9.5,0,6.52
4,18,C1001,0,12.5,0,21.24
4,18,C1002,0,12.5,0,16.34
4,18,C1003,0,10.2,0,7.29
4,18,C1004,0,12.8,0,14.44
4,18,C1005,0,12.5,0,16.34
4,18,C1006,0,9.8,0,10.31
4,18,C1007,0,14.4,0,19.64
4,18,C1007,0,9.8,0,8.29
4,18,C1008,0,12.1,0,13.84
4,18,C1009,0,11.5,0,11.51
4,18,C10010,0,12.1,0,15.92
4,18,C10011,0,12.1,0,18.2
4,18,C10012,0,11.5,0,14.29
4,18,C10013,0,12.8,0,20.34
4,18,C10014,0,11.8,0,10.87
4,18,C10016,0,11.5,0,10.68
4,18,C10018,0,8.9,0,7.3
4,18,C10020,0,12.5,0,17.49
4,18,C10021,0,9.5,0,10.1
4,18,C10023,0,12.1,0,18.2
4,18,C10024,0,10.2,0,11.37
4,18,C10025,0,13.5,0,18.62
4,18,C10026,0,12.5,0,17.49
4,18,C10027,0,10.8,0,9.49
4,18,C10028,0,3.9,0,NA
4,18,C10029,0,12.5,0,22.59
4,18,C10030,0,12.8,0,20.34
4,18,C10030,0,10.5,0,10.81
4,18,C10032,0,11.8,0,12.63
4,18,C10033,0,11.8,0,14.57
4,18,C10033,0,11.5,0,10.68
4,18,C10035,0,12.5,0,18.69
4,18,C10036,0,12.1,0,12.86
4,18,C10037,0,9.8,0,8.29
4,18,C10038,0,11.2,0,12.16
4,18,C10039,0,10.5,0,10.04
4,18,C10040,0,12.8,0,17.83
4,18,C10041,0,12.1,0,11.06
4,18,C10042,0,12.5,0,16.34
4,18,C10043,0,10.2,0,6.25
4,18,C10043,0,9.5,0,6.52
4,18,C10044,0,12.1,0,14.86
4,18,C10045,0,9.8,0,6.14
4,18,C10046,0,10.5,0,12.45
4,18,C10047,0,9.5,0,10.1
4,18,C10048,0,11.8,0,21.52
4,18,C10756,0,10.8,0,8.14
4,18,C17100,0,10.8,0,12.71
4,18,C17100,0,10.2,0,11.37
4,18,C10049,0,9.2,0,7.99
4,18,C10053,0,12.1,0,18.2
4,18,C10054,0,9.2,0,6.42
4,18,C10055,0,10.8,0,8.14
4,18,C10055,0,11.5,0,13.32
4,18,C10056,0,11.8,0,16.7
4,18,C10057,0,11.5,0,11.51
4,18,C10058,0,9.2,0,5.55
4,18,C10059,0,11.5,0,15.3
4,18,C10060,0,12.5,0,13.18
4,18,c10061,0,9.2,0,6.42
4,18,C10062,0,9.5,0,11.59
4,18,C10063,0,9.5,0,7.56
4,18,C10064,0,10.8,0,10.23
4,18,C10065,0,11.5,0,9.15
4,18,C10065,0,11.2,0,10.49
4,18,C10066,0,10.2,0,9.15
4,18,C10067,0,9.8,0,7.7
4,18,C10068,0,11.8,0,19.02
4,18,C10069,0,11.8,0,13.58
4,18,C10070,0,12.8,0,19.06
4,18,C10071,0,12.8,0,13.41
4,18,C10072,0,10.2,0,10.59
4,18,C10073,0,11.2,0,14.99
4,18,C10074,0,11.8,0,11.73
4,19,C1001,0,13.8,0,16.47
4,19,C1002,0,10.8,0,11.84
4,19,C1003,0,12.1,0,20.67
4,19,C1004,0,8.9,0,4.78
4,19,C1005,0,10.5,0,9.32
4,19,C1006,0,15.4,0,25.39
4,19,C1007,0,12.8,0,20.34
4,19,C1008,0,14.8,0,22.99
4,19,C1008,0,13.5,0,24.13
4,19,C1009,0,13.1,0,18.17
4,19,C10010,0,15.1,0,26.59
4,19,C10011,0,11.8,0,14.57
